Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.23214285	0.53422415	2.0	0.0	60.017857	83.01947	389.0	0.0	1000.0	3806.0	0.06343333333333333	-0.17564066	0.65414137	2.3526874	-2.5708368	0.1830196	0.78157943	3.187727	-2.5887716	8.381903e-09	0.00052779296	1.4901161e-08	0.00049450994	0.5407051	-0.44303775	184.58301	-77.12132	0	0	1.0	11.027262	0.024529368	60000	44.5773229598999
1	0.14285715	0.39769745	2.0	0.0	72.66071	98.426605	452.0	0.0	1000.0	8155.0	0.06795833333333333	-0.08420099	0.17283516	0.74633294	-0.8470931	4.8925967	5.885429	22.989275	-10.720518	-1.2572855e-08	0.0152397705	1.4528632e-07	-0.0033844737	0.08748764	-0.019051947	191.8394	-47.796974	0	0	1.0	11.026733	0.03360612	120000	90.97464680671692
2	0.17857143	0.503812	2.0	0.0	45.160713	67.12828	348.0	0.0	1000.0	10962.0	0.0609	-0.12723579	0.16452916	0.64595693	-0.81523114	7.492526	8.891592	36.914005	-8.886915	7.450581e-09	-0.039903533	7.450581e-09	0.009539541	0.08132728	-0.012425581	121.86938	-40.20873	0	0	16.0	11.026436	0.013315178	180000	159.7454137802124
3	0.10714286	0.3092948	1.0	0.0	55.44643	63.947224	254.0	0.0	1000.0	14309.0	0.05962083333333333	-0.10874471	0.14856873	0.5282909	-0.6070705	4.3272233	5.7975945	34.1609	-10.012465	1.3038516e-08	-0.038518842	2.2351742e-08	0.0107399635	0.066878736	-0.011016658	110.565285	-17.798323	0	0	16.0	11.016614	0.0130911395	240000	230.804527759552
4	0.17857143	0.38299304	1.0	0.0	46.607143	65.25135	279.0	0.0	1000.0	17063.0	0.056876666666666666	-0.10642374	0.1397324	0.46528625	-0.6009128	5.207798	6.0913734	36.102123	-9.292586	7.450581e-09	-0.039103385	-7.0780516e-08	0.010472057	0.067586005	-0.008594223	103.88082	-19.777245	0	0	16.0	10.978418	0.013282978	300000	323.6423704624176
5	0.10714286	0.36246043	2.0	0.0	52.482143	64.93485	238.0	0.0	1000.0	20305.0	0.05640277777777778	-0.09248082	0.13643818	0.42931998	-0.53779775	4.6251407	5.2781525	37.014988	-8.721659	1.4901161e-08	-0.037894562	-2.2351742e-08	0.0121688275	0.06366584	-0.008587005	118.07141	-22.05016	0	0	15.0	10.947016	0.013084248	360000	410.162246465683
6	0.25	0.63386565	3.0	0.0	34.464287	53.12753	212.0	0.0	1000.0	22617.0	0.05385	-0.081250064	0.15519808	0.5227276	-0.5719724	5.2587137	6.3340693	36.422577	-8.255795	-9.313226e-10	-0.03791203	4.4703484e-08	0.0044828965	0.08066056	-0.012089162	92.298874	-21.34274	0	0	15.0	10.922733	0.013486188	420000	498.38580203056335
7	0.14285715	0.39769748	2.0	0.0	86.44643	96.827705	390.0	0.0	1000.0	27657.0	0.05761875	-0.067541815	0.19384442	0.77376777	-0.5562181	4.8913074	4.892072	29.55399	-7.2765737	0.0	-0.03676912	-3.7252903e-08	0.009322351	0.06421065	-0.011526606	207.32611	-50.481346	0	0	14.0	10.901868	0.013623243	480000	597.0642478466034
8	0.19642857	0.5483626	3.0	0.0	53.982143	69.14903	276.0	0.0	1000.0	30837.0	0.057105555555555555	-0.05680588	0.14214112	0.6615817	-0.4617551	8.921992	9.450579	42.430756	-10.276612	-3.7252903e-09	-0.03739543	-2.9802322e-08	0.004110271	0.07018308	-0.008527746	157.67154	-56.53913	0	0	14.0	10.87576	0.013400264	540000	687.0484189987183
9	0.19642857	0.39729637	1.0	0.0	64.23214	74.899216	303.0	0.0	1000.0	34650.0	0.05775	-0.05114842	0.16532816	0.68648165	-0.65175664	5.0226183	4.354058	24.058321	-11.405101	1.071021e-08	-0.03693738	2.9802322e-08	0.008049758	0.06911068	-0.013974929	138.7776	-20.704819	0	0	14.0	10.853703	0.013030386	600000	797.9988074302673
10	0.25	0.57476705	3.0	0.0	60.30357	72.17734	315.0	0.0	1000.0	38438.0	0.05823939393939394	-0.031612456	0.17994864	0.8578416	-0.5702422	7.462891	6.7791457	36.654213	-14.983107	-2.6077032e-08	-0.036927905	-5.9604645e-08	-0.002627098	0.070114	-0.009821201	159.17621	-28.033434	0	0	14.0	10.833418	0.01324077	660000	868.6784400939941
11	0.2857143	0.557875	2.0	0.0	55.017857	73.80295	340.0	0.0	1000.0	41630.0	0.057819444444444444	-0.009650099	0.15450068	0.60687184	-0.4947954	5.883951	5.713217	32.960316	-9.401817	-7.450581e-09	-0.037675552	-3.7252903e-08	0.010693653	0.07504	-0.009730149	125.14841	-24.036287	0	0	15.0	10.804268	0.013886291	720000	966.6765568256378
12	0.26785713	0.48148102	2.0	0.0	75.58929	78.10587	274.0	0.0	1000.0	46260.0	0.059307692307692304	-0.03283913	0.15873577	0.6486481	-0.52136475	5.775542	6.5191927	40.63937	-9.711169	-7.450581e-09	-0.038567238	-2.9802322e-08	0.018889084	0.06664896	-0.009729516	164.43413	-35.821613	0	0	15.0	10.78568	0.013848845	780000	1057.3311994075775
13	0.23214285	0.42219964	1.0	0.0	90.58929	90.21537	376.0	0.0	1000.0	51724.0	0.06157619047619048	-0.03984915	0.16178527	0.648843	-0.5552112	9.111445	8.645394	42.804554	-16.4324	1.5832484e-08	-0.036868885	-8.568168e-08	0.019744333	0.06549637	-0.010531521	179.70703	-31.162731	0	0	14.0	10.750488	0.01382761	840000	1154.6044039726257
14	0.375	0.5843953	2.0	0.0	76.17857	79.35636	328.0	0.0	1000.0	56399.0	0.06266555555555556	0.010799571	0.14965017	0.6709612	-0.44691956	9.481119	7.2410417	40.69697	-11.474355	5.5879354e-09	-0.036569137	7.4505806e-08	0.010321427	0.072061434	-0.011096976	189.48502	-43.453896	0	0	14.0	10.724019	0.013870015	900000	1241.9648487567902
15	0.17857143	0.38299304	1.0	0.0	87.75	90.85256	376.0	0.0	1000.0	61773.0	0.064346875	0.017233068	0.15918161	0.71708524	-0.43236694	7.899347	6.2207885	39.841457	-14.740081	-8.8475645e-09	-0.037323456	-5.9604645e-08	0.029837249	0.06433175	-0.011624672	230.41714	-38.90277	0	0	14.0	10.70448	0.013511989	960000	1341.33842587471
16	0.26785713	0.48148102	2.0	0.0	64.48214	74.61615	302.0	0.0	1000.0	65819.0	0.06452843137254902	-0.008473107	0.13821244	0.6496161	-0.43766195	8.578831	5.708814	32.357105	-10.533839	-8.381903e-09	-0.03702291	-4.4703484e-08	0.0056532635	0.06256461	-0.004262154	166.46967	-40.093662	0	0	15.0	10.694374	0.01423668	1020000	1429.0780959129333
17	0.19642857	0.4788246	2.0	0.0	76.07143	90.54691	316.0	0.0	1000.0	70280.0	0.06507407407407408	-0.07340041	0.15044382	0.5300905	-0.51830685	7.442456	6.572116	49.632885	-19.084654	-9.313226e-10	-0.036755405	-2.9802322e-08	0.00841077	0.071716815	-0.017056841	169.28046	-39.05924	0	0	14.0	10.657818	0.0141282715	1080000	1523.6560063362122
18	0.14285715	0.3499271	1.0	0.0	83.96429	92.941025	328.0	0.0	1000.0	75176.0	0.0659438596491228	-0.0017049194	0.16256616	0.6573414	-0.52789307	8.247255	7.717707	52.275288	-11.804579	2.6775524e-09	-0.037051998	-7.4505806e-08	0.024434566	0.05859192	-0.01124596	201.7237	-44.34201	0	0	14.0	10.62775	0.013941501	1140000	1611.390048980713
